Product_id,Review_rating,clean_review
967, 5.0 out of 5 stars, comfortable sneakers with good design
967, 3.0 out of 5 stars, ok ok
967, 1.0 out of 5 stars, dont buy
967, 2.0 out of 5 stars, looks good but quality is bad
968,4.0 out of 5 stars,do check size before packing
968, 5.0 out of 5 stars, value for money
968, 5.0 out of 5 stars, excellent
968, 1.0 out of 5 stars, size mismatch
968, 5.0 out of 5 stars, good
968, 5.0 out of 5 stars, good
968, 5.0 out of 5 stars, light weight and good quality
968, 5.0 out of 5 stars, very comfortable
968, 5.0 out of 5 stars, comfertable
968, 1.0 out of 5 stars, poor quality
969,2.0 out of 5 stars,nah nah wont suggest
969, 1.0 out of 5 stars, worst
970,3.0 out of 5 stars,very comfortable but i think it not long lasting
970, 5.0 out of 5 stars, everything is good 
970, 4.0 out of 5 stars, good genuine product at reasonable price
970, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable
970, 5.0 out of 5 stars, pathetic quality
970, 5.0 out of 5 stars, very comfortable
970, 5.0 out of 5 stars, pretty and classy
970, 5.0 out of 5 stars, great
970, 5.0 out of 5 stars, comfy
970, 5.0 out of 5 stars, such a comfortable and long lasting shoe
971,1.0 out of 5 stars,disappointed
971, 4.0 out of 5 stars, comfortable walk awesome product
971, 4.0 out of 5 stars, pink is so dull
971, 5.0 out of 5 stars, comfortable shoes at affordable price
971, 5.0 out of 5 stars, very happy with my purchase
971, 5.0 out of 5 stars, smart light value for money
971, 5.0 out of 5 stars, order a size larger than your usual
971, 4.0 out of 5 stars, good
971, 5.0 out of 5 stars, superb
971, 5.0 out of 5 stars, best buy
972,4.0 out of 5 stars,check double check size before placing order  recommend
972, 1.0 out of 5 stars, waste of money
972, 3.0 out of 5 stars, good but the cloth should be of nice quality
972, 5.0 out of 5 stars, comfortable shoes value for money  quality
972, 5.0 out of 5 stars, awsome
972, 5.0 out of 5 stars, comfortable
972, 5.0 out of 5 stars, very comfortable
972, 4.0 out of 5 stars, a little expensive but nice
972, 4.0 out of 5 stars, very good product
972, 4.0 out of 5 stars, order  large size than usual
973,5.0 out of 5 stars,good one
973, 5.0 out of 5 stars, product
973, 5.0 out of 5 stars, dont think just buy
973, 1.0 out of 5 stars, disappointed with quality
973, 4.0 out of 5 stars, good quality product
973, 5.0 out of 5 stars, best quality
973, 2.0 out of 5 stars, hard sole making noises
973, 4.0 out of 5 stars, satisfied
973, 4.0 out of 5 stars, very good
973, 5.0 out of 5 stars, good
974,4.0 out of 5 stars,size smaller than usually
974, 5.0 out of 5 stars, the quality of shoes is very nice
974, 4.0 out of 5 stars, nice shoes
974, 1.0 out of 5 stars, size chart is not correct
974, 5.0 out of 5 stars, great product
974, 5.0 out of 5 stars, shoes
974, 5.0 out of 5 stars, excellent gym shoe
974, 3.0 out of 5 stars, good but small in size
974, 4.0 out of 5 stars, good
974, 3.0 out of 5 stars, so so
975,5.0 out of 5 stars,nice heels
975, 5.0 out of 5 stars, happy
975, 5.0 out of 5 stars, i am in love with this product
975, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair
975, 5.0 out of 5 stars, awesome quality
975, 5.0 out of 5 stars, suberb qwality
975, 5.0 out of 5 stars, comfortable to wear at both office and party
976,5.0 out of 5 stars,i love crocs 
976, 3.0 out of 5 stars, size issues
976, 4.0 out of 5 stars, perfect fit
976, 3.0 out of 5 stars, size issue
976, 4.0 out of 5 stars, stylish and lightweight
976, 3.0 out of 5 stars, not for flat fleet
976, 4.0 out of 5 stars, minor defect in size
976, 5.0 out of 5 stars, in love with it
976, 5.0 out of 5 stars, so good
976, 5.0 out of 5 stars, comfy
977,4.0 out of 5 stars,nice product
977, 5.0 out of 5 stars, go for it
977, 4.0 out of 5 stars, pretty comfortable
977, 5.0 out of 5 stars, price is little high
977, 5.0 out of 5 stars, its gud 
977, 4.0 out of 5 stars, price is little high as per shoes
978,1.0 out of 5 stars,not comfortable
978, 4.0 out of 5 stars, runs small go for a size large
978, 5.0 out of 5 stars, good product
978, 5.0 out of 5 stars, gr purchase
978, 1.0 out of 5 stars, fitting not like bata
978, 5.0 out of 5 stars, comfortable
978, 5.0 out of 5 stars, good product
979,3.0 out of 5 stars,nice looking
979, 3.0 out of 5 stars, looks good
979, 5.0 out of 5 stars, same as above
979, 5.0 out of 5 stars, very nice
979, 4.0 out of 5 stars, superb shoe
979, 4.0 out of 5 stars, b
979, 2.0 out of 5 stars, not comfortable
979, 5.0 out of 5 stars, ace
979, 5.0 out of 5 stars, awesome product
979, 2.0 out of 5 stars, no
980,3.0 out of 5 stars,colour mismatch and size small
980, 1.0 out of 5 stars, not good
981,3.0 out of 5 stars,lookgood durableno
981, 5.0 out of 5 stars, good but smaller in size
981, 5.0 out of 5 stars, quality
981, 4.0 out of 5 stars, pech colour is the best
981, 5.0 out of 5 stars, comfortable
981, 1.0 out of 5 stars, worthless and ghatiya product
981, 1.0 out of 5 stars, heavyweight
981, 5.0 out of 5 stars, main important order ur actual size for better comfort
981, 5.0 out of 5 stars, i like it so much 
981, 5.0 out of 5 stars, paisa vasoool
982,3.0 out of 5 stars,very comfortable but i think it not long lasting
982, 5.0 out of 5 stars, everything is good 
982, 4.0 out of 5 stars, good genuine product at reasonable price
982, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable
982, 5.0 out of 5 stars, pathetic quality
982, 5.0 out of 5 stars, very comfortable
982, 5.0 out of 5 stars, pretty and classy
982, 5.0 out of 5 stars, great
982, 5.0 out of 5 stars, comfy
982, 5.0 out of 5 stars, such a comfortable and long lasting shoe
983,5.0 out of 5 stars,wow
983, 3.0 out of 5 stars, packing of product was bad
983, 3.0 out of 5 stars, made in china
983, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort
983, 5.0 out of 5 stars, good quality shoes
983, 5.0 out of 5 stars, excellantattractivecomfortable
983, 5.0 out of 5 stars, recommended for purchase
983, 5.0 out of 5 stars, perfect fit and quality
983, 5.0 out of 5 stars, must buy
983, 5.0 out of 5 stars, i loved it
984,1.0 out of 5 stars,disappointed
984, 4.0 out of 5 stars, comfortable walk awesome product
984, 4.0 out of 5 stars, pink is so dull
984, 5.0 out of 5 stars, comfortable shoes at affordable price
984, 5.0 out of 5 stars, very happy with my purchase
984, 5.0 out of 5 stars, smart light value for money
984, 5.0 out of 5 stars, order a size larger than your usual
984, 4.0 out of 5 stars, good
984, 5.0 out of 5 stars, superb
984, 5.0 out of 5 stars, best buy
985,4.0 out of 5 stars,good shoes
985, 3.0 out of 5 stars, quality if not good but fit and look are good
985, 5.0 out of 5 stars, nice
985, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided
985, 5.0 out of 5 stars, superb and perfect 
985, 3.0 out of 5 stars, ok ok
985, 5.0 out of 5 stars, very good productvalue for money
985, 5.0 out of 5 stars, very beautiful
985, 1.0 out of 5 stars, pathetic dont buy it
985, 5.0 out of 5 stars, very good
986,1.0 out of 5 stars,disappointed
986, 4.0 out of 5 stars, comfortable walk awesome product
986, 4.0 out of 5 stars, pink is so dull
986, 5.0 out of 5 stars, comfortable shoes at affordable price
986, 5.0 out of 5 stars, very happy with my purchase
986, 5.0 out of 5 stars, smart light value for money
986, 5.0 out of 5 stars, order a size larger than your usual
986, 4.0 out of 5 stars, good
986, 5.0 out of 5 stars, superb
986, 5.0 out of 5 stars, best buy
987,4.0 out of 5 stars,check double check size before placing order  recommend
987, 1.0 out of 5 stars, waste of money
987, 3.0 out of 5 stars, good but the cloth should be of nice quality
987, 5.0 out of 5 stars, comfortable shoes value for money  quality
987, 5.0 out of 5 stars, awsome
987, 5.0 out of 5 stars, comfortable
987, 5.0 out of 5 stars, very comfortable
987, 4.0 out of 5 stars, a little expensive but nice
987, 4.0 out of 5 stars, very good product
987, 4.0 out of 5 stars, order  large size than usual
988,5.0 out of 5 stars,go for it
988, 5.0 out of 5 stars, super comfortable
988, 5.0 out of 5 stars, awesome purchase
988, 5.0 out of 5 stars, best
988, 5.0 out of 5 stars, nice
988, 5.0 out of 5 stars, no
989,5.0 out of 5 stars,good one
989, 5.0 out of 5 stars, product
989, 5.0 out of 5 stars, dont think just buy
989, 1.0 out of 5 stars, disappointed with quality
989, 4.0 out of 5 stars, good quality product
989, 5.0 out of 5 stars, best quality
989, 2.0 out of 5 stars, hard sole making noises
989, 4.0 out of 5 stars, satisfied
989, 4.0 out of 5 stars, very good
989, 5.0 out of 5 stars, good
990,4.0 out of 5 stars,size smaller than usually
990, 5.0 out of 5 stars, the quality of shoes is very nice
990, 4.0 out of 5 stars, nice shoes
990, 1.0 out of 5 stars, size chart is not correct
990, 5.0 out of 5 stars, great product
990, 5.0 out of 5 stars, shoes
990, 5.0 out of 5 stars, excellent gym shoe
990, 3.0 out of 5 stars, good but small in size
990, 4.0 out of 5 stars, good
990, 3.0 out of 5 stars, so so
991,5.0 out of 5 stars,nice heels
991, 5.0 out of 5 stars, happy
991, 5.0 out of 5 stars, i am in love with this product
991, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair
991, 5.0 out of 5 stars, awesome quality
991, 5.0 out of 5 stars, suberb qwality
991, 5.0 out of 5 stars, comfortable to wear at both office and party
992,5.0 out of 5 stars,i love crocs 
992, 3.0 out of 5 stars, size issues
992, 4.0 out of 5 stars, perfect fit
992, 3.0 out of 5 stars, size issue
992, 4.0 out of 5 stars, stylish and lightweight
992, 3.0 out of 5 stars, not for flat fleet
992, 4.0 out of 5 stars, minor defect in size
992, 5.0 out of 5 stars, in love with it
992, 5.0 out of 5 stars, so good
992, 5.0 out of 5 stars, comfy
993,4.0 out of 5 stars,nice product
993, 5.0 out of 5 stars, go for it
993, 4.0 out of 5 stars, pretty comfortable
993, 5.0 out of 5 stars, price is little high
993, 5.0 out of 5 stars, its gud 
993, 4.0 out of 5 stars, price is little high as per shoes
994,1.0 out of 5 stars,not comfortable
994, 4.0 out of 5 stars, runs small go for a size large
994, 5.0 out of 5 stars, good product
994, 5.0 out of 5 stars, gr purchase
994, 1.0 out of 5 stars, fitting not like bata
994, 5.0 out of 5 stars, comfortable
994, 5.0 out of 5 stars, good product
995,3.0 out of 5 stars,colour mismatch and size small
995, 1.0 out of 5 stars, not good
996,3.0 out of 5 stars,very comfortable but i think it not long lasting
996, 5.0 out of 5 stars, everything is good 
996, 4.0 out of 5 stars, good genuine product at reasonable price
996, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable
996, 5.0 out of 5 stars, pathetic quality
996, 5.0 out of 5 stars, very comfortable
996, 5.0 out of 5 stars, pretty and classy
996, 5.0 out of 5 stars, great
996, 5.0 out of 5 stars, comfy
996, 5.0 out of 5 stars, such a comfortable and long lasting shoe
997,5.0 out of 5 stars,wow
997, 3.0 out of 5 stars, packing of product was bad
997, 3.0 out of 5 stars, made in china
997, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort
997, 5.0 out of 5 stars, good quality shoes
997, 5.0 out of 5 stars, excellantattractivecomfortable
997, 5.0 out of 5 stars, recommended for purchase
997, 5.0 out of 5 stars, perfect fit and quality
997, 5.0 out of 5 stars, must buy
997, 5.0 out of 5 stars, i loved it
998,4.0 out of 5 stars,good shoes
998, 3.0 out of 5 stars, quality if not good but fit and look are good
998, 5.0 out of 5 stars, nice
998, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided
998, 5.0 out of 5 stars, superb and perfect 
998, 3.0 out of 5 stars, ok ok
998, 5.0 out of 5 stars, very good productvalue for money
998, 5.0 out of 5 stars, very beautiful
998, 1.0 out of 5 stars, pathetic dont buy it
998, 5.0 out of 5 stars, very good
999,1.0 out of 5 stars,disappointed
999, 4.0 out of 5 stars, comfortable walk awesome product
999, 4.0 out of 5 stars, pink is so dull
999, 5.0 out of 5 stars, comfortable shoes at affordable price
999, 5.0 out of 5 stars, very happy with my purchase
999, 5.0 out of 5 stars, smart light value for money
999, 5.0 out of 5 stars, order a size larger than your usual
999, 4.0 out of 5 stars, good
999, 5.0 out of 5 stars, superb
999, 5.0 out of 5 stars, best buy
1000,4.0 out of 5 stars,check double check size before placing order  recommend
1000, 1.0 out of 5 stars, waste of money
1000, 3.0 out of 5 stars, good but the cloth should be of nice quality
1000, 5.0 out of 5 stars, comfortable shoes value for money  quality
1000, 5.0 out of 5 stars, awsome
1000, 5.0 out of 5 stars, comfortable
1000, 5.0 out of 5 stars, very comfortable
1000, 4.0 out of 5 stars, a little expensive but nice
1000, 4.0 out of 5 stars, very good product
1000, 4.0 out of 5 stars, order  large size than usual
1001,5.0 out of 5 stars,nice heels
1001, 5.0 out of 5 stars, happy
1001, 5.0 out of 5 stars, i am in love with this product
1001, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair
1001, 5.0 out of 5 stars, awesome quality
1001, 5.0 out of 5 stars, suberb qwality
1001, 5.0 out of 5 stars, comfortable to wear at both office and party
1002,1.0 out of 5 stars,not comfortable
1002, 4.0 out of 5 stars, runs small go for a size large
1002, 5.0 out of 5 stars, good product
1002, 5.0 out of 5 stars, gr purchase
1002, 1.0 out of 5 stars, fitting not like bata
1002, 5.0 out of 5 stars, comfortable
1002, 5.0 out of 5 stars, good product
1003,3.0 out of 5 stars,nice looking
1003, 3.0 out of 5 stars, looks good
1003, 5.0 out of 5 stars, same as above
1003, 5.0 out of 5 stars, very nice
1003, 4.0 out of 5 stars, superb shoe
1003, 4.0 out of 5 stars, b
1003, 2.0 out of 5 stars, not comfortable
1003, 5.0 out of 5 stars, ace
1003, 5.0 out of 5 stars, awesome product
1003, 2.0 out of 5 stars, no
1004,3.0 out of 5 stars,colour mismatch and size small
1004, 1.0 out of 5 stars, not good
1005,3.0 out of 5 stars,lookgood durableno
1005, 5.0 out of 5 stars, good but smaller in size
1005, 5.0 out of 5 stars, quality
1005, 4.0 out of 5 stars, pech colour is the best
1005, 5.0 out of 5 stars, comfortable
1005, 1.0 out of 5 stars, worthless and ghatiya product
1005, 1.0 out of 5 stars, heavyweight
1005, 5.0 out of 5 stars, main important order ur actual size for better comfort
1005, 5.0 out of 5 stars, i like it so much 
1005, 5.0 out of 5 stars, paisa vasoool
1006,3.0 out of 5 stars,very comfortable but i think it not long lasting
1006, 5.0 out of 5 stars, everything is good 
1006, 4.0 out of 5 stars, good genuine product at reasonable price
1006, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable
1006, 5.0 out of 5 stars, pathetic quality
1006, 5.0 out of 5 stars, very comfortable
1006, 5.0 out of 5 stars, pretty and classy
1006, 5.0 out of 5 stars, great
1006, 5.0 out of 5 stars, comfy
1006, 5.0 out of 5 stars, such a comfortable and long lasting shoe
1007,5.0 out of 5 stars,wow
1007, 3.0 out of 5 stars, packing of product was bad
1007, 3.0 out of 5 stars, made in china
1007, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort
1007, 5.0 out of 5 stars, good quality shoes
1007, 5.0 out of 5 stars, excellantattractivecomfortable
1007, 5.0 out of 5 stars, recommended for purchase
1007, 5.0 out of 5 stars, perfect fit and quality
1007, 5.0 out of 5 stars, must buy
1007, 5.0 out of 5 stars, i loved it
1008,1.0 out of 5 stars,disappointed
1008, 4.0 out of 5 stars, comfortable walk awesome product
1008, 4.0 out of 5 stars, pink is so dull
1008, 5.0 out of 5 stars, comfortable shoes at affordable price
1008, 5.0 out of 5 stars, very happy with my purchase
1008, 5.0 out of 5 stars, smart light value for money
1008, 5.0 out of 5 stars, order a size larger than your usual
1008, 4.0 out of 5 stars, good
1008, 5.0 out of 5 stars, superb
1008, 5.0 out of 5 stars, best buy
1009,4.0 out of 5 stars,good shoes
1009, 3.0 out of 5 stars, quality if not good but fit and look are good
1009, 5.0 out of 5 stars, nice
1009, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided
1009, 5.0 out of 5 stars, superb and perfect 
1009, 3.0 out of 5 stars, ok ok
1009, 5.0 out of 5 stars, very good productvalue for money
1009, 5.0 out of 5 stars, very beautiful
1009, 1.0 out of 5 stars, pathetic dont buy it
1009, 5.0 out of 5 stars, very good
1010,1.0 out of 5 stars,disappointed
1010, 4.0 out of 5 stars, comfortable walk awesome product
1010, 4.0 out of 5 stars, pink is so dull
1010, 5.0 out of 5 stars, comfortable shoes at affordable price
1010, 5.0 out of 5 stars, very happy with my purchase
1010, 5.0 out of 5 stars, smart light value for money
1010, 5.0 out of 5 stars, order a size larger than your usual
1010, 4.0 out of 5 stars, good
1010, 5.0 out of 5 stars, superb
1010, 5.0 out of 5 stars, best buy
1011,4.0 out of 5 stars,check double check size before placing order  recommend
1011, 1.0 out of 5 stars, waste of money
1011, 3.0 out of 5 stars, good but the cloth should be of nice quality
1011, 5.0 out of 5 stars, comfortable shoes value for money  quality
1011, 5.0 out of 5 stars, awsome
1011, 5.0 out of 5 stars, comfortable
1011, 5.0 out of 5 stars, very comfortable
1011, 4.0 out of 5 stars, a little expensive but nice
1011, 4.0 out of 5 stars, very good product
1011, 4.0 out of 5 stars, order  large size than usual
1012,5.0 out of 5 stars,good one
1012, 5.0 out of 5 stars, product
1012, 5.0 out of 5 stars, dont think just buy
1012, 1.0 out of 5 stars, disappointed with quality
1012, 4.0 out of 5 stars, good quality product
1012, 5.0 out of 5 stars, best quality
1012, 2.0 out of 5 stars, hard sole making noises
1012, 4.0 out of 5 stars, satisfied
1012, 4.0 out of 5 stars, very good
1012, 5.0 out of 5 stars, good
1013,4.0 out of 5 stars,size smaller than usually
1013, 5.0 out of 5 stars, the quality of shoes is very nice
1013, 4.0 out of 5 stars, nice shoes
1013, 1.0 out of 5 stars, size chart is not correct
1013, 5.0 out of 5 stars, great product
1013, 5.0 out of 5 stars, shoes
1013, 5.0 out of 5 stars, excellent gym shoe
1013, 3.0 out of 5 stars, good but small in size
1013, 4.0 out of 5 stars, good
1013, 3.0 out of 5 stars, so so
1014,5.0 out of 5 stars,nice heels
1014, 5.0 out of 5 stars, happy
1014, 5.0 out of 5 stars, i am in love with this product
1014, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair
1014, 5.0 out of 5 stars, awesome quality
1014, 5.0 out of 5 stars, suberb qwality
1014, 5.0 out of 5 stars, comfortable to wear at both office and party
1015,5.0 out of 5 stars,i love crocs 
1015, 3.0 out of 5 stars, size issues
1015, 4.0 out of 5 stars, perfect fit
1015, 3.0 out of 5 stars, size issue
1015, 4.0 out of 5 stars, stylish and lightweight
1015, 3.0 out of 5 stars, not for flat fleet
1015, 4.0 out of 5 stars, minor defect in size
1015, 5.0 out of 5 stars, in love with it
1015, 5.0 out of 5 stars, so good
1015, 5.0 out of 5 stars, comfy
1016,4.0 out of 5 stars,nice product
1016, 5.0 out of 5 stars, go for it
1016, 4.0 out of 5 stars, pretty comfortable
1016, 5.0 out of 5 stars, price is little high
1016, 5.0 out of 5 stars, its gud 
1016, 4.0 out of 5 stars, price is little high as per shoes
1017,1.0 out of 5 stars,not comfortable
1017, 4.0 out of 5 stars, runs small go for a size large
1017, 5.0 out of 5 stars, good product
1017, 5.0 out of 5 stars, gr purchase
1017, 1.0 out of 5 stars, fitting not like bata
1017, 5.0 out of 5 stars, comfortable
1017, 5.0 out of 5 stars, good product
1018,3.0 out of 5 stars,nice looking
1018, 3.0 out of 5 stars, looks good
1018, 5.0 out of 5 stars, same as above
1018, 5.0 out of 5 stars, very nice
1018, 4.0 out of 5 stars, superb shoe
1018, 4.0 out of 5 stars, b
1018, 2.0 out of 5 stars, not comfortable
1018, 5.0 out of 5 stars, ace
1018, 5.0 out of 5 stars, awesome product
1018, 2.0 out of 5 stars, no
1019,3.0 out of 5 stars,colour mismatch and size small
1019, 1.0 out of 5 stars, not good
1020,3.0 out of 5 stars,lookgood durableno
1020, 5.0 out of 5 stars, good but smaller in size
1020, 5.0 out of 5 stars, quality
1020, 4.0 out of 5 stars, pech colour is the best
1020, 5.0 out of 5 stars, comfortable
1020, 1.0 out of 5 stars, worthless and ghatiya product
1020, 1.0 out of 5 stars, heavyweight
1020, 5.0 out of 5 stars, main important order ur actual size for better comfort
1020, 5.0 out of 5 stars, i like it so much 
1020, 5.0 out of 5 stars, paisa vasoool
1021,3.0 out of 5 stars,very comfortable but i think it not long lasting
1021, 5.0 out of 5 stars, everything is good 
1021, 4.0 out of 5 stars, good genuine product at reasonable price
1021, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable
1021, 5.0 out of 5 stars, pathetic quality
1021, 5.0 out of 5 stars, very comfortable
1021, 5.0 out of 5 stars, pretty and classy
1021, 5.0 out of 5 stars, great
1021, 5.0 out of 5 stars, comfy
1021, 5.0 out of 5 stars, such a comfortable and long lasting shoe
1022,5.0 out of 5 stars,wow
1022, 3.0 out of 5 stars, packing of product was bad
1022, 3.0 out of 5 stars, made in china
1022, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort
1022, 5.0 out of 5 stars, good quality shoes
1022, 5.0 out of 5 stars, excellantattractivecomfortable
1022, 5.0 out of 5 stars, recommended for purchase
1022, 5.0 out of 5 stars, perfect fit and quality
1022, 5.0 out of 5 stars, must buy
1022, 5.0 out of 5 stars, i loved it
1023,1.0 out of 5 stars,disappointed
1023, 4.0 out of 5 stars, comfortable walk awesome product
1023, 4.0 out of 5 stars, pink is so dull
1023, 5.0 out of 5 stars, comfortable shoes at affordable price
1023, 5.0 out of 5 stars, very happy with my purchase
1023, 5.0 out of 5 stars, smart light value for money
1023, 5.0 out of 5 stars, order a size larger than your usual
1023, 4.0 out of 5 stars, good
1023, 5.0 out of 5 stars, superb
1023, 5.0 out of 5 stars, best buy
1024,4.0 out of 5 stars,good shoes
1024, 3.0 out of 5 stars, quality if not good but fit and look are good
1024, 5.0 out of 5 stars, nice
1024, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided
1024, 5.0 out of 5 stars, superb and perfect 
1024, 3.0 out of 5 stars, ok ok
1024, 5.0 out of 5 stars, very good productvalue for money
1024, 5.0 out of 5 stars, very beautiful
1024, 1.0 out of 5 stars, pathetic dont buy it
1024, 5.0 out of 5 stars, very good
1025,1.0 out of 5 stars,does not fit like how skechers normally fits
1025, 1.0 out of 5 stars, a big let down from skechers
1025, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight
1025, 5.0 out of 5 stars, comfortable and trendy
1025, 4.0 out of 5 stars, good product
1025, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price
1025, 5.0 out of 5 stars, good buy
1025, 5.0 out of 5 stars, never doubt for skechers
1025, 5.0 out of 5 stars, highly recommend it
1025, 5.0 out of 5 stars, size issue
1026,5.0 out of 5 stars,superbb
1027,5.0 out of 5 stars,gorgeous
1027, 5.0 out of 5 stars, comfortability
1027, 5.0 out of 5 stars, awsome quality really appreciate for on time delivery
1027, 5.0 out of 5 stars, beautiful
1027, 5.0 out of 5 stars, superb
1028,1.0 out of 5 stars,does not fit like how skechers normally fits
1028, 1.0 out of 5 stars, a big let down from skechers
1028, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight
1028, 5.0 out of 5 stars, comfortable and trendy
1028, 4.0 out of 5 stars, good product
1028, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price
1028, 5.0 out of 5 stars, good buy
1028, 5.0 out of 5 stars, never doubt for skechers
1028, 5.0 out of 5 stars, highly recommend it
1028, 5.0 out of 5 stars, size issue
1029,4.0 out of 5 stars,verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1029, 4.0 out of 5 stars, verified purchase
1029, 5.0 out of 5 stars, verified purchase
1030,4.0 out of 5 stars,what to expect
1030, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good
1030, 2.0 out of 5 stars, not worth at all
1030, 2.0 out of 5 stars, not that great
1031,4.0 out of 5 stars,what to expect
1031, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good
1031, 2.0 out of 5 stars, not worth at all
1031, 2.0 out of 5 stars, not that great
1032,5.0 out of 5 stars,the most comfortable heels
1032, 4.0 out of 5 stars, great shoe problem with half sizes
1032, 2.0 out of 5 stars, too noisy
1032, 5.0 out of 5 stars, awesome
1032, 4.0 out of 5 stars, buy a size small
1032, 4.0 out of 5 stars, good buy
1032, 4.0 out of 5 stars, i love it
1032, 5.0 out of 5 stars, the most comfortable heels
1032, 5.0 out of 5 stars, report abuse
1032, 1.0 out of 5 stars, report abuse
1033,5.0 out of 5 stars,verified purchase
1033, 4.0 out of 5 stars, verified purchase
1033, 5.0 out of 5 stars, verified purchase
1034,5.0 out of 5 stars,verified purchase
1034, 5.0 out of 5 stars, verified purchase
1034, 5.0 out of 5 stars, verified purchase
1034, 1.0 out of 5 stars, verified purchase
1034, 3.0 out of 5 stars, verified purchase
1034, 1.0 out of 5 stars, verified purchase
1034, 1.0 out of 5 stars, verified purchase
1035,1.0 out of 5 stars,horrible product
1035, 5.0 out of 5 stars, so things never go wrong
1035, 5.0 out of 5 stars, trendy and comfortable
1035, 1.0 out of 5 stars, pathetic qualityduplicate product
1035, 5.0 out of 5 stars, best foot wear
1035, 5.0 out of 5 stars, good one
1035, 5.0 out of 5 stars, very good product
1035, 1.0 out of 5 stars, bad productnot worthy
1035, 2.0 out of 5 stars, not recommended
1035, 4.0 out of 5 stars, nice
1036,5.0 out of 5 stars,perfect fit and comfy
1036, 2.0 out of 5 stars, size is not ok
1037,2.0 out of 5 stars,not authentic
1037, 5.0 out of 5 stars, steal dealextremely comfortable shoes
1037, 1.0 out of 5 stars, fake product
1037, 2.0 out of 5 stars, fake and not original 
1037, 5.0 out of 5 stars, its a wonderful shoe with very soft comfort
1037, 4.0 out of 5 stars, value for money
1037, 5.0 out of 5 stars, light weight product
1037, 5.0 out of 5 stars, nice fit and look awesome product i liked it
1037, 4.0 out of 5 stars, awesome
1037, 5.0 out of 5 stars, nice shoes
1038,4.0 out of 5 stars,verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1038, 4.0 out of 5 stars, verified purchase
1038, 5.0 out of 5 stars, verified purchase
1039,5.0 out of 5 stars,verified purchase
1039, 5.0 out of 5 stars, verified purchase
1039, 5.0 out of 5 stars, verified purchase
1039, 1.0 out of 5 stars, verified purchase
1039, 3.0 out of 5 stars, verified purchase
1039, 1.0 out of 5 stars, verified purchase
1039, 1.0 out of 5 stars, verified purchase
1040,1.0 out of 5 stars,horrible product
1040, 5.0 out of 5 stars, so things never go wrong
1040, 5.0 out of 5 stars, trendy and comfortable
1040, 1.0 out of 5 stars, pathetic qualityduplicate product
1040, 5.0 out of 5 stars, best foot wear
1040, 5.0 out of 5 stars, good one
1040, 5.0 out of 5 stars, very good product
1040, 1.0 out of 5 stars, bad productnot worthy
1040, 2.0 out of 5 stars, not recommended
1040, 4.0 out of 5 stars, nice
1041,5.0 out of 5 stars,perfect fit and comfy
1041, 2.0 out of 5 stars, size is not ok
1042,5.0 out of 5 stars,great
1042, 4.0 out of 5 stars, perfect to the size
1042, 5.0 out of 5 stars, superb superb
1043,5.0 out of 5 stars,verified purchase
1043, 4.0 out of 5 stars, verified purchase
1043, 5.0 out of 5 stars, verified purchase
1044,5.0 out of 5 stars,perfect fit and comfy
1044, 2.0 out of 5 stars, size is not ok
1045,4.0 out of 5 stars,what to expect
1045, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good
1045, 2.0 out of 5 stars, not worth at all
1045, 2.0 out of 5 stars, not that great
1046,1.0 out of 5 stars,quality is not good color has been faded
1047,5.0 out of 5 stars,verified purchase
