Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
957, 4.0 out of 5 stars, nice pair in budget,POSITIVE,0.9998316764831543
957, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
957, 5.0 out of 5 stars, best shoping thanks seller,POSITIVE,0.9995748400688171
957, 1.0 out of 5 stars, improper fitting,NEGATIVE,0.9995724558830261
958,5.0 out of 5 stars,best product,POSITIVE,0.9998190999031067
959,5.0 out of 5 stars,awesome shoes,POSITIVE,0.9998668432235718
960,5.0 out of 5 stars,worth buy,POSITIVE,0.9998190999031067
960, 5.0 out of 5 stars, love bata always,POSITIVE,0.9997509121894836
960, 5.0 out of 5 stars, perfect fitting,POSITIVE,0.9998453855514526
960, 4.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
960, 4.0 out of 5 stars, giod,POSITIVE,0.9893913269042969
960, 3.0 out of 5 stars, size  the size chart is completely wrong,NEGATIVE,0.9997879862785339
960, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
960, 5.0 out of 5 stars, good quality and value for money,POSITIVE,0.9998682737350464
960, 4.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
960, 5.0 out of 5 stars, fitting is sooo nicecomfortablelooking beutifull,POSITIVE,0.9209015369415283
961,5.0 out of 5 stars,perfect piece,POSITIVE,0.9998648166656494
961, 5.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
961, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
962,3.0 out of 5 stars,not so good not so bad,NEGATIVE,0.9193117022514343
962, 4.0 out of 5 stars, good one,POSITIVE,0.9998288154602051
962, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
962, 5.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
963,5.0 out of 5 stars,very nice,POSITIVE,0.9998563528060913
963, 3.0 out of 5 stars, outer material,POSITIVE,0.9862414598464966
963, 4.0 out of 5 stars, very comfortable and nice shoe must go for this,POSITIVE,0.999834418296814
963, 5.0 out of 5 stars, super and comfortable,POSITIVE,0.9998787641525269
963, 1.0 out of 5 stars, inappropriate size,NEGATIVE,0.9997207522392273
963, 4.0 out of 5 stars, good shoe light weight,POSITIVE,0.9996414184570312
963, 4.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
963, 5.0 out of 5 stars, nice and comfortable,POSITIVE,0.9998695850372314
963, 5.0 out of 5 stars, nice fitting,POSITIVE,0.9998515844345093
963, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
964,4.0 out of 5 stars,decent pair,POSITIVE,0.9998570680618286
964, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
964, 5.0 out of 5 stars, amazon brand can be summed up into two words quality and value,POSITIVE,0.9865545034408569
964, 1.0 out of 5 stars, bad bad bad,NEGATIVE,0.9997628331184387
964, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
964, 5.0 out of 5 stars, worth every penny spent,POSITIVE,0.9984802603721619
964, 5.0 out of 5 stars, comfortable  light weight,POSITIVE,0.9998260140419006
964, 5.0 out of 5 stars, worth it,POSITIVE,0.9998801946640015
964, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
964, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
965,5.0 out of 5 stars,wow amazing product,POSITIVE,0.9998600482940674
965, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
965, 5.0 out of 5 stars, thank you,POSITIVE,0.9998352527618408
966,5.0 out of 5 stars,nice one,POSITIVE,0.9998481273651123
966, 5.0 out of 5 stars, best,POSITIVE,0.9997941851615906
967,5.0 out of 5 stars,perfect shoes,POSITIVE,0.9998422861099243
967, 5.0 out of 5 stars, go for ityou wont regret it ,NEGATIVE,0.8989009261131287
967, 4.0 out of 5 stars, worthy shoes in this price,POSITIVE,0.9998086094856262
967, 5.0 out of 5 stars, design is as shown in picture but soul is heavy so its not comfortable,NEGATIVE,0.9972962737083435
967, 1.0 out of 5 stars, uncomfortable shoes,NEGATIVE,0.9991256594657898
967, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
967, 5.0 out of 5 stars, comfortable sneakers with good design,POSITIVE,0.9998602867126465
967, 3.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
967, 1.0 out of 5 stars, dont buy,NEGATIVE,0.99004727602005
967, 2.0 out of 5 stars, looks good but quality is bad,NEGATIVE,0.998141884803772
968,4.0 out of 5 stars,do check size before packing,NEGATIVE,0.8829411864280701
968, 5.0 out of 5 stars, value for money,POSITIVE,0.9977725148200989
968, 5.0 out of 5 stars, excellent,POSITIVE,0.9998434782028198
968, 1.0 out of 5 stars, size mismatch,NEGATIVE,0.9983680844306946
968, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
968, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
968, 5.0 out of 5 stars, light weight and good quality,POSITIVE,0.9998680353164673
968, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
968, 5.0 out of 5 stars, comfertable,POSITIVE,0.9968112111091614
968, 1.0 out of 5 stars, poor quality,NEGATIVE,0.9997573494911194
969,2.0 out of 5 stars,nah nah wont suggest,NEGATIVE,0.9428110718727112
969, 1.0 out of 5 stars, worst,NEGATIVE,0.9998016953468323
970,3.0 out of 5 stars,very comfortable but i think it not long lasting,NEGATIVE,0.9717283248901367
970, 5.0 out of 5 stars, everything is good ,POSITIVE,0.9998520612716675
970, 4.0 out of 5 stars, good genuine product at reasonable price,POSITIVE,0.999830961227417
970, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,POSITIVE,0.9985785484313965
970, 5.0 out of 5 stars, pathetic quality,NEGATIVE,0.9996678829193115
970, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
970, 5.0 out of 5 stars, pretty and classy,POSITIVE,0.9998793601989746
970, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
970, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
970, 5.0 out of 5 stars, such a comfortable and long lasting shoe,POSITIVE,0.9998296499252319
971,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
971, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
971, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
971, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
971, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
971, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
971, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
971, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
971, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
971, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
972,4.0 out of 5 stars,check double check size before placing order  recommend,NEGATIVE,0.9949703812599182
972, 1.0 out of 5 stars, waste of money,NEGATIVE,0.9997931122779846
972, 3.0 out of 5 stars, good but the cloth should be of nice quality,POSITIVE,0.9988609552383423
972, 5.0 out of 5 stars, comfortable shoes value for money  quality,POSITIVE,0.9996547698974609
972, 5.0 out of 5 stars, awsome,NEGATIVE,0.9940698146820068
972, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
972, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
972, 4.0 out of 5 stars, a little expensive but nice,POSITIVE,0.9995484948158264
972, 4.0 out of 5 stars, very good product,POSITIVE,0.9998735189437866
972, 4.0 out of 5 stars, order  large size than usual,POSITIVE,0.9983851909637451
973,5.0 out of 5 stars,good one,POSITIVE,0.9998288154602051
973, 5.0 out of 5 stars, product,POSITIVE,0.9957019686698914
973, 5.0 out of 5 stars, dont think just buy,NEGATIVE,0.986409068107605
973, 1.0 out of 5 stars, disappointed with quality,NEGATIVE,0.9989396929740906
973, 4.0 out of 5 stars, good quality product,POSITIVE,0.9998651742935181
973, 5.0 out of 5 stars, best quality,POSITIVE,0.9998157620429993
973, 2.0 out of 5 stars, hard sole making noises,NEGATIVE,0.9788280129432678
973, 4.0 out of 5 stars, satisfied,POSITIVE,0.9997212290763855
973, 4.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
973, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
974,4.0 out of 5 stars,size smaller than usually,NEGATIVE,0.9766333699226379
974, 5.0 out of 5 stars, the quality of shoes is very nice,POSITIVE,0.9998623132705688
974, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
974, 1.0 out of 5 stars, size chart is not correct,NEGATIVE,0.9997531771659851
974, 5.0 out of 5 stars, great product,POSITIVE,0.9998695850372314
974, 5.0 out of 5 stars, shoes,POSITIVE,0.9961863160133362
974, 5.0 out of 5 stars, excellent gym shoe,POSITIVE,0.9998212456703186
974, 3.0 out of 5 stars, good but small in size,POSITIVE,0.9992825388908386
974, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
974, 3.0 out of 5 stars, so so,POSITIVE,0.9700966477394104
975,5.0 out of 5 stars,nice heels,POSITIVE,0.9998369216918945
975, 5.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
975, 5.0 out of 5 stars, i am in love with this product,POSITIVE,0.9994631409645081
975, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,POSITIVE,0.9998832941055298
975, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
975, 5.0 out of 5 stars, suberb qwality,NEGATIVE,0.9358548521995544
975, 5.0 out of 5 stars, comfortable to wear at both office and party,POSITIVE,0.9997783303260803
976,5.0 out of 5 stars,i love crocs ,POSITIVE,0.9992830157279968
976, 3.0 out of 5 stars, size issues,NEGATIVE,0.9973868727684021
976, 4.0 out of 5 stars, perfect fit,POSITIVE,0.999855637550354
976, 3.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
976, 4.0 out of 5 stars, stylish and lightweight,POSITIVE,0.9915898442268372
976, 3.0 out of 5 stars, not for flat fleet,NEGATIVE,0.9786191582679749
976, 4.0 out of 5 stars, minor defect in size,NEGATIVE,0.9977331161499023
976, 5.0 out of 5 stars, in love with it,POSITIVE,0.9997881054878235
976, 5.0 out of 5 stars, so good,POSITIVE,0.999841570854187
976, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
977,4.0 out of 5 stars,nice product,POSITIVE,0.9998539686203003
977, 5.0 out of 5 stars, go for it,POSITIVE,0.9996144771575928
977, 4.0 out of 5 stars, pretty comfortable,POSITIVE,0.9998592138290405
977, 5.0 out of 5 stars, price is little high,NEGATIVE,0.9975208640098572
977, 5.0 out of 5 stars, its gud ,NEGATIVE,0.8086467385292053
977, 4.0 out of 5 stars, price is little high as per shoes,NEGATIVE,0.9973364472389221
978,1.0 out of 5 stars,not comfortable,NEGATIVE,0.9997908473014832
978, 4.0 out of 5 stars, runs small go for a size large,NEGATIVE,0.9847198724746704
978, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
978, 5.0 out of 5 stars, gr purchase,POSITIVE,0.613276481628418
978, 1.0 out of 5 stars, fitting not like bata,NEGATIVE,0.9233353734016418
978, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
978, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
979,3.0 out of 5 stars,nice looking,POSITIVE,0.9998524188995361
979, 3.0 out of 5 stars, looks good,POSITIVE,0.9998387098312378
979, 5.0 out of 5 stars, same as above,NEGATIVE,0.5975006222724915
979, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
979, 4.0 out of 5 stars, superb shoe,POSITIVE,0.9998574256896973
979, 4.0 out of 5 stars, b,POSITIVE,0.9129440188407898
979, 2.0 out of 5 stars, not comfortable,NEGATIVE,0.9997908473014832
979, 5.0 out of 5 stars, ace,POSITIVE,0.999487042427063
979, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
979, 2.0 out of 5 stars, no,NEGATIVE,0.9964459538459778
980,3.0 out of 5 stars,colour mismatch and size small,NEGATIVE,0.9992469549179077
980, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
981,3.0 out of 5 stars,lookgood durableno,POSITIVE,0.9900652766227722
981, 5.0 out of 5 stars, good but smaller in size,POSITIVE,0.9990456700325012
981, 5.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
981, 4.0 out of 5 stars, pech colour is the best,POSITIVE,0.9995315074920654
981, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
981, 1.0 out of 5 stars, worthless and ghatiya product,NEGATIVE,0.9997431635856628
981, 1.0 out of 5 stars, heavyweight,POSITIVE,0.9976522326469421
981, 5.0 out of 5 stars, main important order ur actual size for better comfort,NEGATIVE,0.9916941523551941
981, 5.0 out of 5 stars, i like it so much ,POSITIVE,0.9998700618743896
981, 5.0 out of 5 stars, paisa vasoool,NEGATIVE,0.9535185694694519
982,3.0 out of 5 stars,very comfortable but i think it not long lasting,NEGATIVE,0.9717283248901367
982, 5.0 out of 5 stars, everything is good ,POSITIVE,0.9998520612716675
982, 4.0 out of 5 stars, good genuine product at reasonable price,POSITIVE,0.999830961227417
982, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,POSITIVE,0.9985785484313965
982, 5.0 out of 5 stars, pathetic quality,NEGATIVE,0.9996678829193115
982, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
982, 5.0 out of 5 stars, pretty and classy,POSITIVE,0.9998793601989746
982, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
982, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
982, 5.0 out of 5 stars, such a comfortable and long lasting shoe,POSITIVE,0.9998296499252319
983,5.0 out of 5 stars,wow,POSITIVE,0.999592125415802
983, 3.0 out of 5 stars, packing of product was bad,NEGATIVE,0.9997933506965637
983, 3.0 out of 5 stars, made in china,POSITIVE,0.993101954460144
983, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,POSITIVE,0.9998652935028076
983, 5.0 out of 5 stars, good quality shoes,POSITIVE,0.9998579025268555
983, 5.0 out of 5 stars, excellantattractivecomfortable,NEGATIVE,0.9404205679893494
983, 5.0 out of 5 stars, recommended for purchase,POSITIVE,0.9990054965019226
983, 5.0 out of 5 stars, perfect fit and quality,POSITIVE,0.9998717308044434
983, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
983, 5.0 out of 5 stars, i loved it,POSITIVE,0.9998809099197388
984,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
984, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
984, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
984, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
984, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
984, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
984, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
984, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
984, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
984, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
985,4.0 out of 5 stars,good shoes,POSITIVE,0.9998462200164795
985, 3.0 out of 5 stars, quality if not good but fit and look are good,POSITIVE,0.9998633861541748
985, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
985, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,NEGATIVE,0.8627875447273254
985, 5.0 out of 5 stars, superb and perfect ,POSITIVE,0.9998716115951538
985, 3.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
985, 5.0 out of 5 stars, very good productvalue for money,POSITIVE,0.999699592590332
985, 5.0 out of 5 stars, very beautiful,POSITIVE,0.9998842477798462
985, 1.0 out of 5 stars, pathetic dont buy it,NEGATIVE,0.9995551705360413
985, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
986,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
986, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
986, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
986, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
986, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
986, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
986, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
986, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
986, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
986, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
987,4.0 out of 5 stars,check double check size before placing order  recommend,NEGATIVE,0.9949703812599182
987, 1.0 out of 5 stars, waste of money,NEGATIVE,0.9997931122779846
987, 3.0 out of 5 stars, good but the cloth should be of nice quality,POSITIVE,0.9988609552383423
987, 5.0 out of 5 stars, comfortable shoes value for money  quality,POSITIVE,0.9996547698974609
987, 5.0 out of 5 stars, awsome,NEGATIVE,0.9940698146820068
987, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
987, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
987, 4.0 out of 5 stars, a little expensive but nice,POSITIVE,0.9995484948158264
987, 4.0 out of 5 stars, very good product,POSITIVE,0.9998735189437866
987, 4.0 out of 5 stars, order  large size than usual,POSITIVE,0.9983851909637451
988,5.0 out of 5 stars,go for it,POSITIVE,0.9996144771575928
988, 5.0 out of 5 stars, super comfortable,POSITIVE,0.9998677968978882
988, 5.0 out of 5 stars, awesome purchase,POSITIVE,0.9998781681060791
988, 5.0 out of 5 stars, best,POSITIVE,0.9997941851615906
988, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
988, 5.0 out of 5 stars, no,NEGATIVE,0.9964459538459778
989,5.0 out of 5 stars,good one,POSITIVE,0.9998288154602051
989, 5.0 out of 5 stars, product,POSITIVE,0.9957019686698914
989, 5.0 out of 5 stars, dont think just buy,NEGATIVE,0.986409068107605
989, 1.0 out of 5 stars, disappointed with quality,NEGATIVE,0.9989396929740906
989, 4.0 out of 5 stars, good quality product,POSITIVE,0.9998651742935181
989, 5.0 out of 5 stars, best quality,POSITIVE,0.9998157620429993
989, 2.0 out of 5 stars, hard sole making noises,NEGATIVE,0.9788280129432678
989, 4.0 out of 5 stars, satisfied,POSITIVE,0.9997212290763855
989, 4.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
989, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
990,4.0 out of 5 stars,size smaller than usually,NEGATIVE,0.9766333699226379
990, 5.0 out of 5 stars, the quality of shoes is very nice,POSITIVE,0.9998623132705688
990, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
990, 1.0 out of 5 stars, size chart is not correct,NEGATIVE,0.9997531771659851
990, 5.0 out of 5 stars, great product,POSITIVE,0.9998695850372314
990, 5.0 out of 5 stars, shoes,POSITIVE,0.9961863160133362
990, 5.0 out of 5 stars, excellent gym shoe,POSITIVE,0.9998212456703186
990, 3.0 out of 5 stars, good but small in size,POSITIVE,0.9992825388908386
990, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
990, 3.0 out of 5 stars, so so,POSITIVE,0.9700966477394104
991,5.0 out of 5 stars,nice heels,POSITIVE,0.9998369216918945
991, 5.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
991, 5.0 out of 5 stars, i am in love with this product,POSITIVE,0.9994631409645081
991, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,POSITIVE,0.9998832941055298
991, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
991, 5.0 out of 5 stars, suberb qwality,NEGATIVE,0.9358548521995544
991, 5.0 out of 5 stars, comfortable to wear at both office and party,POSITIVE,0.9997783303260803
992,5.0 out of 5 stars,i love crocs ,POSITIVE,0.9992830157279968
992, 3.0 out of 5 stars, size issues,NEGATIVE,0.9973868727684021
992, 4.0 out of 5 stars, perfect fit,POSITIVE,0.999855637550354
992, 3.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
992, 4.0 out of 5 stars, stylish and lightweight,POSITIVE,0.9915898442268372
992, 3.0 out of 5 stars, not for flat fleet,NEGATIVE,0.9786191582679749
992, 4.0 out of 5 stars, minor defect in size,NEGATIVE,0.9977331161499023
992, 5.0 out of 5 stars, in love with it,POSITIVE,0.9997881054878235
992, 5.0 out of 5 stars, so good,POSITIVE,0.999841570854187
992, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
993,4.0 out of 5 stars,nice product,POSITIVE,0.9998539686203003
993, 5.0 out of 5 stars, go for it,POSITIVE,0.9996144771575928
993, 4.0 out of 5 stars, pretty comfortable,POSITIVE,0.9998592138290405
993, 5.0 out of 5 stars, price is little high,NEGATIVE,0.9975208640098572
993, 5.0 out of 5 stars, its gud ,NEGATIVE,0.8086467385292053
993, 4.0 out of 5 stars, price is little high as per shoes,NEGATIVE,0.9973364472389221
994,1.0 out of 5 stars,not comfortable,NEGATIVE,0.9997908473014832
994, 4.0 out of 5 stars, runs small go for a size large,NEGATIVE,0.9847198724746704
994, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
994, 5.0 out of 5 stars, gr purchase,POSITIVE,0.613276481628418
994, 1.0 out of 5 stars, fitting not like bata,NEGATIVE,0.9233353734016418
994, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
994, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
995,3.0 out of 5 stars,colour mismatch and size small,NEGATIVE,0.9992469549179077
995, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
996,3.0 out of 5 stars,very comfortable but i think it not long lasting,NEGATIVE,0.9717283248901367
996, 5.0 out of 5 stars, everything is good ,POSITIVE,0.9998520612716675
996, 4.0 out of 5 stars, good genuine product at reasonable price,POSITIVE,0.999830961227417
996, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,POSITIVE,0.9985785484313965
996, 5.0 out of 5 stars, pathetic quality,NEGATIVE,0.9996678829193115
996, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
996, 5.0 out of 5 stars, pretty and classy,POSITIVE,0.9998793601989746
996, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
996, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
996, 5.0 out of 5 stars, such a comfortable and long lasting shoe,POSITIVE,0.9998296499252319
997,5.0 out of 5 stars,wow,POSITIVE,0.999592125415802
997, 3.0 out of 5 stars, packing of product was bad,NEGATIVE,0.9997933506965637
997, 3.0 out of 5 stars, made in china,POSITIVE,0.993101954460144
997, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,POSITIVE,0.9998652935028076
997, 5.0 out of 5 stars, good quality shoes,POSITIVE,0.9998579025268555
997, 5.0 out of 5 stars, excellantattractivecomfortable,NEGATIVE,0.9404205679893494
997, 5.0 out of 5 stars, recommended for purchase,POSITIVE,0.9990054965019226
997, 5.0 out of 5 stars, perfect fit and quality,POSITIVE,0.9998717308044434
997, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
997, 5.0 out of 5 stars, i loved it,POSITIVE,0.9998809099197388
998,4.0 out of 5 stars,good shoes,POSITIVE,0.9998462200164795
998, 3.0 out of 5 stars, quality if not good but fit and look are good,POSITIVE,0.9998633861541748
998, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
998, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,NEGATIVE,0.8627875447273254
998, 5.0 out of 5 stars, superb and perfect ,POSITIVE,0.9998716115951538
998, 3.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
998, 5.0 out of 5 stars, very good productvalue for money,POSITIVE,0.999699592590332
998, 5.0 out of 5 stars, very beautiful,POSITIVE,0.9998842477798462
998, 1.0 out of 5 stars, pathetic dont buy it,NEGATIVE,0.9995551705360413
998, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
999,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
999, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
999, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
999, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
999, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
999, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
999, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
999, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
999, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
999, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
1000,4.0 out of 5 stars,check double check size before placing order  recommend,NEGATIVE,0.9949703812599182
1000, 1.0 out of 5 stars, waste of money,NEGATIVE,0.9997931122779846
1000, 3.0 out of 5 stars, good but the cloth should be of nice quality,POSITIVE,0.9988609552383423
1000, 5.0 out of 5 stars, comfortable shoes value for money  quality,POSITIVE,0.9996547698974609
1000, 5.0 out of 5 stars, awsome,NEGATIVE,0.9940698146820068
1000, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1000, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
1000, 4.0 out of 5 stars, a little expensive but nice,POSITIVE,0.9995484948158264
1000, 4.0 out of 5 stars, very good product,POSITIVE,0.9998735189437866
1000, 4.0 out of 5 stars, order  large size than usual,POSITIVE,0.9983851909637451
1001,5.0 out of 5 stars,nice heels,POSITIVE,0.9998369216918945
1001, 5.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
1001, 5.0 out of 5 stars, i am in love with this product,POSITIVE,0.9994631409645081
1001, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,POSITIVE,0.9998832941055298
1001, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
1001, 5.0 out of 5 stars, suberb qwality,NEGATIVE,0.9358548521995544
1001, 5.0 out of 5 stars, comfortable to wear at both office and party,POSITIVE,0.9997783303260803
1002,1.0 out of 5 stars,not comfortable,NEGATIVE,0.9997908473014832
1002, 4.0 out of 5 stars, runs small go for a size large,NEGATIVE,0.9847198724746704
1002, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1002, 5.0 out of 5 stars, gr purchase,POSITIVE,0.613276481628418
1002, 1.0 out of 5 stars, fitting not like bata,NEGATIVE,0.9233353734016418
1002, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1002, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1003,3.0 out of 5 stars,nice looking,POSITIVE,0.9998524188995361
1003, 3.0 out of 5 stars, looks good,POSITIVE,0.9998387098312378
1003, 5.0 out of 5 stars, same as above,NEGATIVE,0.5975006222724915
1003, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
1003, 4.0 out of 5 stars, superb shoe,POSITIVE,0.9998574256896973
1003, 4.0 out of 5 stars, b,POSITIVE,0.9129440188407898
1003, 2.0 out of 5 stars, not comfortable,NEGATIVE,0.9997908473014832
1003, 5.0 out of 5 stars, ace,POSITIVE,0.999487042427063
1003, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
1003, 2.0 out of 5 stars, no,NEGATIVE,0.9964459538459778
1004,3.0 out of 5 stars,colour mismatch and size small,NEGATIVE,0.9992469549179077
1004, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
1005,3.0 out of 5 stars,lookgood durableno,POSITIVE,0.9900652766227722
