Product_id,Review_rating,clean_review,Sentiment
931, 4.0 out of 5 stars, runs small,Negative
931, 5.0 out of 5 stars, good product,Negative
931, 5.0 out of 5 stars, bata as usual lives up to their reputation,Negative
931, 5.0 out of 5 stars, worth to buy,Negative
931, 5.0 out of 5 stars, comfortable and looks good,Negative
931, 4.0 out of 5 stars, good product,Negative
931, 4.0 out of 5 stars, same product as in bata showroom,Positive
931, 1.0 out of 5 stars, please dont buy this,Positive
932,5.0 out of 5 stars,geeta,Negative
933,5.0 out of 5 stars,good shoes,Negative
933, 5.0 out of 5 stars, value for money,Negative
933, 1.0 out of 5 stars, very uncomfortable shoe,Negative
933, 2.0 out of 5 stars, overall i received a bad quality of this product,Positive
933, 5.0 out of 5 stars, go for it,Negative
933, 4.0 out of 5 stars, nice,Positive
933, 4.0 out of 5 stars, nice shoe,Negative
933, 4.0 out of 5 stars, comfortable,Negative
933, 5.0 out of 5 stars, good shoes,Positive
933, 4.0 out of 5 stars, size,Positive
934,4.0 out of 5 stars,small in size buy a size bigger,Negative
934, 4.0 out of 5 stars, all over its good,Positive
934, 3.0 out of 5 stars, average product,Negative
934, 5.0 out of 5 stars, good quality,Positive
934, 5.0 out of 5 stars, fit,Positive
934, 5.0 out of 5 stars, very nice,Positive
934, 5.0 out of 5 stars, good quality,Positive
934, 5.0 out of 5 stars, good,Positive
935,4.0 out of 5 stars,good,Positive
935, 4.0 out of 5 stars, ok ok types,Negative
935, 5.0 out of 5 stars, go for it if you are looking for something in low budget,Negative
935, 1.0 out of 5 stars, item is way larger then expected,Negative
935, 4.0 out of 5 stars, good quality,Negative
935, 5.0 out of 5 stars, very nice and comfortable,Negative
935, 1.0 out of 5 stars, pasting is worse got destroyed in one day,Negative
935, 5.0 out of 5 stars, very nice nd good quality,Negative
935, 5.0 out of 5 stars, nice,Positive
935, 5.0 out of 5 stars, best product in this price looking gorgeous  durable and comfortable to wear,Positive
936,4.0 out of 5 stars,good and affordable,Negative
937,1.0 out of 5 stars,disappointed,Negative
937, 4.0 out of 5 stars, comfortable walk awesome product,Negative
937, 4.0 out of 5 stars, pink is so dull,Negative
937, 5.0 out of 5 stars, comfortable shoes at affordable price,Negative
937, 5.0 out of 5 stars, very happy with my purchase,Negative
937, 5.0 out of 5 stars, smart light value for money,Positive
937, 5.0 out of 5 stars, order a size larger than your usual,Positive
937, 4.0 out of 5 stars, good,Positive
937, 5.0 out of 5 stars, superb,Positive
937, 5.0 out of 5 stars, best buy,Negative
938,5.0 out of 5 stars,great,Negative
938, 4.0 out of 5 stars, nice quality,Negative
939,5.0 out of 5 stars,happy customer,Negative
940,5.0 out of 5 stars,ok,Negative
940, 1.0 out of 5 stars, comfortable is must,Negative
940, 4.0 out of 5 stars, fabulous,Negative
940, 5.0 out of 5 stars, excellent,Negative
940, 5.0 out of 5 stars, nice,Negative
940, 4.0 out of 5 stars, very comfortable and smooth with correct sizesame as in the picture,Negative
941,5.0 out of 5 stars,white sneakers,Negative
941, 5.0 out of 5 stars, its great,Positive
941, 5.0 out of 5 stars, really nice shoes,Positive
941, 5.0 out of 5 stars, beauty and comfort  together,Negative
941, 5.0 out of 5 stars, quality,Negative
941, 3.0 out of 5 stars, too comfortable,Negative
941, 3.0 out of 5 stars, choose comfort over money,Negative
941, 3.0 out of 5 stars, uhmm,Negative
941, 4.0 out of 5 stars, average,Negative
941, 5.0 out of 5 stars, must buy,Negative
942,1.0 out of 5 stars,request return,Positive
942, 4.0 out of 5 stars, just perfect,Negative
942, 1.0 out of 5 stars, poor quality worse experience,Positive
942, 3.0 out of 5 stars, the size is different,Negative
942, 1.0 out of 5 stars, low quality,Positive
942, 1.0 out of 5 stars, worst purchase,Positive
942, 5.0 out of 5 stars, good product,Positive
942, 5.0 out of 5 stars, value buy,Positive
942, 4.0 out of 5 stars, good product,Positive
942, 5.0 out of 5 stars, super product,Negative
943,5.0 out of 5 stars,great product,Negative
943, 5.0 out of 5 stars, best and reasonable love it,Positive
943, 4.0 out of 5 stars, worth for money but will last only  to  months,Negative
943, 4.0 out of 5 stars, good buy,Positive
943, 2.0 out of 5 stars, causes shoe bites,Negative
943, 5.0 out of 5 stars, impressive brand go for it,Positive
943, 4.0 out of 5 stars, strongly recommended,Positive
943, 5.0 out of 5 stars, buy one size bigger,Positive
943, 1.0 out of 5 stars, not comfortable,Negative
943, 5.0 out of 5 stars, awesome,Positive
944,4.0 out of 5 stars,nice,Negative
944, 5.0 out of 5 stars, jabardast,Negative
944, 4.0 out of 5 stars, lightweight shoes,Positive
944, 5.0 out of 5 stars, super comfortable,Positive
944, 4.0 out of 5 stars, ,Positive
944, 5.0 out of 5 stars, superb,Negative
944, 4.0 out of 5 stars, ,Negative
944, 3.0 out of 5 stars, good looking and comfortable shoes,Positive
944, 5.0 out of 5 stars, buy it without a second thought,Positive
945,5.0 out of 5 stars,can never ask for more,Negative
945, 5.0 out of 5 stars, comfortable,Negative
945, 3.0 out of 5 stars, nice product,Negative
945, 5.0 out of 5 stars, superb,Negative
945, 5.0 out of 5 stars, softness and comfortable,Negative
945, 3.0 out of 5 stars, size,Negative
945, 1.0 out of 5 stars, broken box,Negative
945, 5.0 out of 5 stars, nice quality,Negative
945, 3.0 out of 5 stars, beautiful,Positive
945, 3.0 out of 5 stars, good product,Positive
946,1.0 out of 5 stars,uncomfortable,Positive
946, 5.0 out of 5 stars, smart slippers,Positive
946, 5.0 out of 5 stars, recommended,Positive
946, 1.0 out of 5 stars, not good,Positive
946, 1.0 out of 5 stars, duplicate,Positive
946, 4.0 out of 5 stars, slippers,Positive
947,4.0 out of 5 stars,check double check size before placing order  recommend,Negative
947, 1.0 out of 5 stars, waste of money,Positive
947, 3.0 out of 5 stars, good but the cloth should be of nice quality,Negative
947, 5.0 out of 5 stars, comfortable shoes value for money  quality,Positive
947, 5.0 out of 5 stars, awsome,Positive
947, 5.0 out of 5 stars, comfortable,Positive
947, 5.0 out of 5 stars, very comfortable,Positive
947, 4.0 out of 5 stars, a little expensive but nice,Positive
947, 4.0 out of 5 stars, very good product,Negative
947, 4.0 out of 5 stars, order  large size than usual,Negative
948,5.0 out of 5 stars,loved the product,Negative
948, 5.0 out of 5 stars, awesome shoe ,Negative
948, 4.0 out of 5 stars, nice,Positive
948, 1.0 out of 5 stars, not comfortable in use,Positive
948, 5.0 out of 5 stars, happy with quality,Negative
948, 4.0 out of 5 stars, perfect fit and good comfort,Positive
948, 4.0 out of 5 stars, go for it,Positive
948, 5.0 out of 5 stars, amazing ,Positive
948, 5.0 out of 5 stars, good,Positive
948, 5.0 out of 5 stars, super,Negative
949,4.0 out of 5 stars,nice netty shoes ,Negative
949, 5.0 out of 5 stars, i loved it you will love it too ,Positive
949, 4.0 out of 5 stars, nice,Negative
949, 1.0 out of 5 stars, not comfortablenot ideal for walking,Negative
949, 5.0 out of 5 stars, value for money ,Positive
949, 5.0 out of 5 stars, loved it,Positive
949, 5.0 out of 5 stars, recommend for workout also,Negative
949, 5.0 out of 5 stars, lovely,Positive
949, 5.0 out of 5 stars, wow shoes,Positive
949, 2.0 out of 5 stars, dublicate product,Negative
950,5.0 out of 5 stars,awesome ,Negative
950, 4.0 out of 5 stars, review,Positive
951,5.0 out of 5 stars,worth it,Positive
951, 5.0 out of 5 stars, great product super value for money bata never disappointes,Negative
951, 5.0 out of 5 stars, worth it,Positive
951, 3.0 out of 5 stars, go for a bigger size,Negative
951, 4.0 out of 5 stars, value for money,Positive
951, 5.0 out of 5 stars, best buy,Positive
951, 5.0 out of 5 stars, fixed size,Positive
951, 1.0 out of 5 stars, not bad,Positive
951, 5.0 out of 5 stars, nice one,Positive
951, 5.0 out of 5 stars, worth paying money,Positive
952,3.0 out of 5 stars,okayish shoes nothing extremely good,Positive
952, 4.0 out of 5 stars, good,Negative
952, 1.0 out of 5 stars, quality of the product is bad,Positive
952, 4.0 out of 5 stars, superb,Negative
952, 3.0 out of 5 stars, bata shoe ,Negative
952, 1.0 out of 5 stars, the product didnt match our expectations disappointed,Positive
952, 1.0 out of 5 stars, bad quality,Negative
952, 4.0 out of 5 stars, best quality,Positive
952, 4.0 out of 5 stars, perfect quality,Negative
952, 5.0 out of 5 stars, shoes review,Positive
953,5.0 out of 5 stars,how good this product is,Negative
953, 5.0 out of 5 stars, product is worth it,Negative
953, 5.0 out of 5 stars, quality product from bata,Positive
953, 5.0 out of 5 stars, perfectly awesome,Positive
953, 5.0 out of 5 stars, simple and elegant with good style,Negative
953, 5.0 out of 5 stars, very good quality,Negative
953, 5.0 out of 5 stars, perfect love it so much,Positive
953, 5.0 out of 5 stars, smart,Negative
953, 3.0 out of 5 stars, nice sandals but delicate,Positive
953, 5.0 out of 5 stars, ,Negative
954,5.0 out of 5 stars,satisfy,Positive
954, 4.0 out of 5 stars, better than expected,Positive
954, 5.0 out of 5 stars, happy with the product ,Negative
954, 5.0 out of 5 stars, product as expected and comfortable,Negative
954, 5.0 out of 5 stars, bourge shoes,Negative
954, 5.0 out of 5 stars, very comfortable,Negative
954, 5.0 out of 5 stars, good for walking,Positive
954, 1.0 out of 5 stars, waste money,Positive
954, 4.0 out of 5 stars, try improving,Negative
954, 2.0 out of 5 stars, nice,Positive
955,3.0 out of 5 stars,always order a larger size than the one you need,Positive
955, 5.0 out of 5 stars, nice fit,Positive
955, 4.0 out of 5 stars, order one size small,Negative
956,5.0 out of 5 stars,great shoes light weight and cushion is great,Positive
956, 5.0 out of 5 stars, colour look very good excellent shoes happy to buy this,Negative
956, 3.0 out of 5 stars, good product but size issue,Negative
956, 4.0 out of 5 stars, good,Positive
956, 5.0 out of 5 stars, would buy in future,Positive
956, 5.0 out of 5 stars, good shoes,Negative
956, 5.0 out of 5 stars, best womens shoes,Negative
957,5.0 out of 5 stars,best purchase in this price range,Negative
957, 4.0 out of 5 stars, just okay,Positive
957, 4.0 out of 5 stars, awesome,Positive
957, 5.0 out of 5 stars, i love shopping on amazon,Negative
957, 5.0 out of 5 stars, must buy,Negative
957, 5.0 out of 5 stars, very good product,Negative
957, 4.0 out of 5 stars, nice pair in budget,Negative
957, 5.0 out of 5 stars, good product,Negative
957, 5.0 out of 5 stars, best shoping thanks seller,Negative
957, 1.0 out of 5 stars, improper fitting,Positive
958,5.0 out of 5 stars,best product,Negative
959,5.0 out of 5 stars,awesome shoes,Positive
960,5.0 out of 5 stars,worth buy,Positive
960, 5.0 out of 5 stars, love bata always,Positive
960, 5.0 out of 5 stars, perfect fitting,Negative
960, 4.0 out of 5 stars, nice,Negative
960, 4.0 out of 5 stars, giod,Negative
960, 3.0 out of 5 stars, size  the size chart is completely wrong,Positive
960, 5.0 out of 5 stars, must buy,Positive
960, 5.0 out of 5 stars, good quality and value for money,Positive
960, 4.0 out of 5 stars, nice,Positive
960, 5.0 out of 5 stars, fitting is sooo nicecomfortablelooking beutifull,Negative
961,5.0 out of 5 stars,perfect piece,Positive
961, 5.0 out of 5 stars, quality,Positive
961, 5.0 out of 5 stars, very nice,Negative
962,3.0 out of 5 stars,not so good not so bad,Positive
962, 4.0 out of 5 stars, good one,Negative
962, 4.0 out of 5 stars, good product,Positive
962, 5.0 out of 5 stars, happy,Positive
963,5.0 out of 5 stars,very nice,Positive
963, 3.0 out of 5 stars, outer material,Negative
963, 4.0 out of 5 stars, very comfortable and nice shoe must go for this,Negative
963, 5.0 out of 5 stars, super and comfortable,Negative
963, 1.0 out of 5 stars, inappropriate size,Negative
963, 4.0 out of 5 stars, good shoe light weight,Negative
963, 4.0 out of 5 stars, value for money,Negative
963, 5.0 out of 5 stars, nice and comfortable,Positive
963, 5.0 out of 5 stars, nice fitting,Negative
963, 5.0 out of 5 stars, good product,Positive
964,4.0 out of 5 stars,decent pair,Positive
964, 4.0 out of 5 stars, good product,Negative
964, 5.0 out of 5 stars, amazon brand can be summed up into two words quality and value,Positive
964, 1.0 out of 5 stars, bad bad bad,Positive
964, 5.0 out of 5 stars, superb,Negative
964, 5.0 out of 5 stars, worth every penny spent,Positive
964, 5.0 out of 5 stars, comfortable  light weight,Negative
964, 5.0 out of 5 stars, worth it,Negative
964, 5.0 out of 5 stars, good product,Negative
964, 5.0 out of 5 stars, very nice,Negative
965,5.0 out of 5 stars,wow amazing product,Positive
965, 5.0 out of 5 stars, nice,Negative
965, 5.0 out of 5 stars, thank you,Negative
966,5.0 out of 5 stars,nice one,Positive
966, 5.0 out of 5 stars, best,Positive
967,5.0 out of 5 stars,perfect shoes,Positive
967, 5.0 out of 5 stars, go for ityou wont regret it ,Negative
967, 4.0 out of 5 stars, worthy shoes in this price,Positive
967, 5.0 out of 5 stars, design is as shown in picture but soul is heavy so its not comfortable,Negative
967, 1.0 out of 5 stars, uncomfortable shoes,Negative
967, 5.0 out of 5 stars, good,Negative
967, 5.0 out of 5 stars, comfortable sneakers with good design,Positive
967, 3.0 out of 5 stars, ok ok,Negative
967, 1.0 out of 5 stars, dont buy,Negative
967, 2.0 out of 5 stars, looks good but quality is bad,Negative
968,4.0 out of 5 stars,do check size before packing,Positive
968, 5.0 out of 5 stars, value for money,Positive
968, 5.0 out of 5 stars, excellent,Negative
968, 1.0 out of 5 stars, size mismatch,Negative
968, 5.0 out of 5 stars, good,Negative
968, 5.0 out of 5 stars, good,Negative
968, 5.0 out of 5 stars, light weight and good quality,Positive
968, 5.0 out of 5 stars, very comfortable,Negative
968, 5.0 out of 5 stars, comfertable,Negative
968, 1.0 out of 5 stars, poor quality,Negative
969,2.0 out of 5 stars,nah nah wont suggest,Negative
969, 1.0 out of 5 stars, worst,Negative
970,3.0 out of 5 stars,very comfortable but i think it not long lasting,Positive
970, 5.0 out of 5 stars, everything is good ,Negative
970, 4.0 out of 5 stars, good genuine product at reasonable price,Positive
970, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,Negative
970, 5.0 out of 5 stars, pathetic quality,Positive
970, 5.0 out of 5 stars, very comfortable,Positive
970, 5.0 out of 5 stars, pretty and classy,Positive
970, 5.0 out of 5 stars, great,Positive
970, 5.0 out of 5 stars, comfy,Positive
970, 5.0 out of 5 stars, such a comfortable and long lasting shoe,Negative
971,1.0 out of 5 stars,disappointed,Positive
971, 4.0 out of 5 stars, comfortable walk awesome product,Positive
971, 4.0 out of 5 stars, pink is so dull,Positive
971, 5.0 out of 5 stars, comfortable shoes at affordable price,Negative
971, 5.0 out of 5 stars, very happy with my purchase,Positive
971, 5.0 out of 5 stars, smart light value for money,Positive
971, 5.0 out of 5 stars, order a size larger than your usual,Positive
971, 4.0 out of 5 stars, good,Positive
971, 5.0 out of 5 stars, superb,Negative
971, 5.0 out of 5 stars, best buy,Positive
972,4.0 out of 5 stars,check double check size before placing order  recommend,Positive
972, 1.0 out of 5 stars, waste of money,Positive
972, 3.0 out of 5 stars, good but the cloth should be of nice quality,Negative
972, 5.0 out of 5 stars, comfortable shoes value for money  quality,Positive
972, 5.0 out of 5 stars, awsome,Negative
972, 5.0 out of 5 stars, comfortable,Negative
972, 5.0 out of 5 stars, very comfortable,Positive
972, 4.0 out of 5 stars, a little expensive but nice,Positive
972, 4.0 out of 5 stars, very good product,Negative
972, 4.0 out of 5 stars, order  large size than usual,Positive
973,5.0 out of 5 stars,good one,Negative
973, 5.0 out of 5 stars, product,Negative
973, 5.0 out of 5 stars, dont think just buy,Positive
973, 1.0 out of 5 stars, disappointed with quality,Negative
973, 4.0 out of 5 stars, good quality product,Negative
973, 5.0 out of 5 stars, best quality,Negative
973, 2.0 out of 5 stars, hard sole making noises,Negative
973, 4.0 out of 5 stars, satisfied,Positive
973, 4.0 out of 5 stars, very good,Negative
973, 5.0 out of 5 stars, good,Positive
974,4.0 out of 5 stars,size smaller than usually,Positive
974, 5.0 out of 5 stars, the quality of shoes is very nice,Positive
974, 4.0 out of 5 stars, nice shoes,Negative
974, 1.0 out of 5 stars, size chart is not correct,Positive
974, 5.0 out of 5 stars, great product,Negative
974, 5.0 out of 5 stars, shoes,Negative
974, 5.0 out of 5 stars, excellent gym shoe,Positive
974, 3.0 out of 5 stars, good but small in size,Negative
974, 4.0 out of 5 stars, good,Negative
974, 3.0 out of 5 stars, so so,Positive
975,5.0 out of 5 stars,nice heels,Negative
975, 5.0 out of 5 stars, happy,Positive
975, 5.0 out of 5 stars, i am in love with this product,Positive
975, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,Positive
975, 5.0 out of 5 stars, awesome quality,Negative
975, 5.0 out of 5 stars, suberb qwality,Positive
975, 5.0 out of 5 stars, comfortable to wear at both office and party,Positive
976,5.0 out of 5 stars,i love crocs ,Positive
976, 3.0 out of 5 stars, size issues,Positive
976, 4.0 out of 5 stars, perfect fit,Positive
976, 3.0 out of 5 stars, size issue,Negative
976, 4.0 out of 5 stars, stylish and lightweight,Positive
976, 3.0 out of 5 stars, not for flat fleet,Positive
976, 4.0 out of 5 stars, minor defect in size,Negative
976, 5.0 out of 5 stars, in love with it,Negative
976, 5.0 out of 5 stars, so good,Positive
976, 5.0 out of 5 stars, comfy,Positive
977,4.0 out of 5 stars,nice product,Negative
977, 5.0 out of 5 stars, go for it,Negative
977, 4.0 out of 5 stars, pretty comfortable,Negative
977, 5.0 out of 5 stars, price is little high,Positive
977, 5.0 out of 5 stars, its gud ,Positive
977, 4.0 out of 5 stars, price is little high as per shoes,Positive
978,1.0 out of 5 stars,not comfortable,Negative
978, 4.0 out of 5 stars, runs small go for a size large,Positive
978, 5.0 out of 5 stars, good product,Negative
978, 5.0 out of 5 stars, gr purchase,Positive
978, 1.0 out of 5 stars, fitting not like bata,Negative
978, 5.0 out of 5 stars, comfortable,Negative
978, 5.0 out of 5 stars, good product,Positive
979,3.0 out of 5 stars,nice looking,Positive
979, 3.0 out of 5 stars, looks good,Positive
979, 5.0 out of 5 stars, same as above,Positive
979, 5.0 out of 5 stars, very nice,Negative
979, 4.0 out of 5 stars, superb shoe,Positive
979, 4.0 out of 5 stars, b,Negative
979, 2.0 out of 5 stars, not comfortable,Negative
979, 5.0 out of 5 stars, ace,Negative
979, 5.0 out of 5 stars, awesome product,Positive
979, 2.0 out of 5 stars, no,Negative
980,3.0 out of 5 stars,colour mismatch and size small,Negative
980, 1.0 out of 5 stars, not good,Positive
981,3.0 out of 5 stars,lookgood durableno,Negative
981, 5.0 out of 5 stars, good but smaller in size,Positive
981, 5.0 out of 5 stars, quality,Negative
981, 4.0 out of 5 stars, pech colour is the best,Negative
981, 5.0 out of 5 stars, comfortable,Negative
981, 1.0 out of 5 stars, worthless and ghatiya product,Positive
981, 1.0 out of 5 stars, heavyweight,Positive
981, 5.0 out of 5 stars, main important order ur actual size for better comfort,Negative
981, 5.0 out of 5 stars, i like it so much ,Negative
981, 5.0 out of 5 stars, paisa vasoool,Positive
982,3.0 out of 5 stars,very comfortable but i think it not long lasting,Positive
982, 5.0 out of 5 stars, everything is good ,Negative
982, 4.0 out of 5 stars, good genuine product at reasonable price,Negative
982, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,Negative
982, 5.0 out of 5 stars, pathetic quality,Positive
982, 5.0 out of 5 stars, very comfortable,Positive
982, 5.0 out of 5 stars, pretty and classy,Positive
982, 5.0 out of 5 stars, great,Negative
982, 5.0 out of 5 stars, comfy,Positive
982, 5.0 out of 5 stars, such a comfortable and long lasting shoe,Positive
983,5.0 out of 5 stars,wow,Positive
983, 3.0 out of 5 stars, packing of product was bad,Negative
983, 3.0 out of 5 stars, made in china,Positive
983, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,Positive
983, 5.0 out of 5 stars, good quality shoes,Positive
983, 5.0 out of 5 stars, excellantattractivecomfortable,Positive
983, 5.0 out of 5 stars, recommended for purchase,Negative
983, 5.0 out of 5 stars, perfect fit and quality,Positive
983, 5.0 out of 5 stars, must buy,Negative
983, 5.0 out of 5 stars, i loved it,Negative
984,1.0 out of 5 stars,disappointed,Negative
984, 4.0 out of 5 stars, comfortable walk awesome product,Positive
984, 4.0 out of 5 stars, pink is so dull,Positive
984, 5.0 out of 5 stars, comfortable shoes at affordable price,Positive
984, 5.0 out of 5 stars, very happy with my purchase,Positive
984, 5.0 out of 5 stars, smart light value for money,Positive
984, 5.0 out of 5 stars, order a size larger than your usual,Positive
984, 4.0 out of 5 stars, good,Positive
984, 5.0 out of 5 stars, superb,Positive
984, 5.0 out of 5 stars, best buy,Negative
985,4.0 out of 5 stars,good shoes,Positive
985, 3.0 out of 5 stars, quality if not good but fit and look are good,Negative
985, 5.0 out of 5 stars, nice,Positive
985, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,Positive
985, 5.0 out of 5 stars, superb and perfect ,Negative
985, 3.0 out of 5 stars, ok ok,Negative
985, 5.0 out of 5 stars, very good productvalue for money,Negative
985, 5.0 out of 5 stars, very beautiful,Negative
985, 1.0 out of 5 stars, pathetic dont buy it,Negative
985, 5.0 out of 5 stars, very good,Negative
986,1.0 out of 5 stars,disappointed,Positive
986, 4.0 out of 5 stars, comfortable walk awesome product,Positive
986, 4.0 out of 5 stars, pink is so dull,Negative
986, 5.0 out of 5 stars, comfortable shoes at affordable price,Negative
986, 5.0 out of 5 stars, very happy with my purchase,Positive
986, 5.0 out of 5 stars, smart light value for money,Positive
986, 5.0 out of 5 stars, order a size larger than your usual,Positive
986, 4.0 out of 5 stars, good,Negative
986, 5.0 out of 5 stars, superb,Negative
986, 5.0 out of 5 stars, best buy,Positive
987,4.0 out of 5 stars,check double check size before placing order  recommend,Negative
987, 1.0 out of 5 stars, waste of money,Positive
987, 3.0 out of 5 stars, good but the cloth should be of nice quality,Positive
987, 5.0 out of 5 stars, comfortable shoes value for money  quality,Negative
987, 5.0 out of 5 stars, awsome,Positive
987, 5.0 out of 5 stars, comfortable,Negative
987, 5.0 out of 5 stars, very comfortable,Negative
987, 4.0 out of 5 stars, a little expensive but nice,Positive
987, 4.0 out of 5 stars, very good product,Positive
987, 4.0 out of 5 stars, order  large size than usual,Negative
988,5.0 out of 5 stars,go for it,Positive
988, 5.0 out of 5 stars, super comfortable,Negative
988, 5.0 out of 5 stars, awesome purchase,Negative
988, 5.0 out of 5 stars, best,Positive
988, 5.0 out of 5 stars, nice,Positive
988, 5.0 out of 5 stars, no,Positive
989,5.0 out of 5 stars,good one,Positive
989, 5.0 out of 5 stars, product,Negative
989, 5.0 out of 5 stars, dont think just buy,Negative
989, 1.0 out of 5 stars, disappointed with quality,Negative
989, 4.0 out of 5 stars, good quality product,Positive
989, 5.0 out of 5 stars, best quality,Positive
989, 2.0 out of 5 stars, hard sole making noises,Positive
989, 4.0 out of 5 stars, satisfied,Positive
989, 4.0 out of 5 stars, very good,Negative
989, 5.0 out of 5 stars, good,Positive
990,4.0 out of 5 stars,size smaller than usually,Negative
990, 5.0 out of 5 stars, the quality of shoes is very nice,Negative
990, 4.0 out of 5 stars, nice shoes,Negative
990, 1.0 out of 5 stars, size chart is not correct,Negative
990, 5.0 out of 5 stars, great product,Negative
990, 5.0 out of 5 stars, shoes,Negative
990, 5.0 out of 5 stars, excellent gym shoe,Positive
990, 3.0 out of 5 stars, good but small in size,Positive
990, 4.0 out of 5 stars, good,Negative
990, 3.0 out of 5 stars, so so,Positive
991,5.0 out of 5 stars,nice heels,Positive
991, 5.0 out of 5 stars, happy,Positive
991, 5.0 out of 5 stars, i am in love with this product,Positive
991, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,Negative
991, 5.0 out of 5 stars, awesome quality,Negative
991, 5.0 out of 5 stars, suberb qwality,Positive
991, 5.0 out of 5 stars, comfortable to wear at both office and party,Positive
992,5.0 out of 5 stars,i love crocs ,Positive
992, 3.0 out of 5 stars, size issues,Negative
992, 4.0 out of 5 stars, perfect fit,Negative
992, 3.0 out of 5 stars, size issue,Positive
992, 4.0 out of 5 stars, stylish and lightweight,Negative
992, 3.0 out of 5 stars, not for flat fleet,Negative
992, 4.0 out of 5 stars, minor defect in size,Positive
992, 5.0 out of 5 stars, in love with it,Negative
992, 5.0 out of 5 stars, so good,Positive
992, 5.0 out of 5 stars, comfy,Positive
993,4.0 out of 5 stars,nice product,Positive
993, 5.0 out of 5 stars, go for it,Positive
993, 4.0 out of 5 stars, pretty comfortable,Positive
993, 5.0 out of 5 stars, price is little high,Negative
993, 5.0 out of 5 stars, its gud ,Positive
993, 4.0 out of 5 stars, price is little high as per shoes,Positive
994,1.0 out of 5 stars,not comfortable,Positive
994, 4.0 out of 5 stars, runs small go for a size large,Negative
994, 5.0 out of 5 stars, good product,Negative
994, 5.0 out of 5 stars, gr purchase,Negative
994, 1.0 out of 5 stars, fitting not like bata,Positive
994, 5.0 out of 5 stars, comfortable,Positive
994, 5.0 out of 5 stars, good product,Negative
995,3.0 out of 5 stars,colour mismatch and size small,Negative
995, 1.0 out of 5 stars, not good,Positive
996,3.0 out of 5 stars,very comfortable but i think it not long lasting,Positive
996, 5.0 out of 5 stars, everything is good ,Negative
996, 4.0 out of 5 stars, good genuine product at reasonable price,Positive
996, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,Negative
996, 5.0 out of 5 stars, pathetic quality,Positive
996, 5.0 out of 5 stars, very comfortable,Positive
996, 5.0 out of 5 stars, pretty and classy,Negative
996, 5.0 out of 5 stars, great,Positive
996, 5.0 out of 5 stars, comfy,Positive
996, 5.0 out of 5 stars, such a comfortable and long lasting shoe,Positive
997,5.0 out of 5 stars,wow,Negative
997, 3.0 out of 5 stars, packing of product was bad,Positive
997, 3.0 out of 5 stars, made in china,Negative
997, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,Positive
997, 5.0 out of 5 stars, good quality shoes,Positive
997, 5.0 out of 5 stars, excellantattractivecomfortable,Negative
997, 5.0 out of 5 stars, recommended for purchase,Negative
997, 5.0 out of 5 stars, perfect fit and quality,Negative
997, 5.0 out of 5 stars, must buy,Positive
997, 5.0 out of 5 stars, i loved it,Negative
998,4.0 out of 5 stars,good shoes,Positive
998, 3.0 out of 5 stars, quality if not good but fit and look are good,Negative
998, 5.0 out of 5 stars, nice,Negative
998, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,Negative
998, 5.0 out of 5 stars, superb and perfect ,Positive
998, 3.0 out of 5 stars, ok ok,Negative
998, 5.0 out of 5 stars, very good productvalue for money,Positive
998, 5.0 out of 5 stars, very beautiful,Positive
998, 1.0 out of 5 stars, pathetic dont buy it,Negative
998, 5.0 out of 5 stars, very good,Positive
999,1.0 out of 5 stars,disappointed,Positive
999, 4.0 out of 5 stars, comfortable walk awesome product,Negative
999, 4.0 out of 5 stars, pink is so dull,Negative
999, 5.0 out of 5 stars, comfortable shoes at affordable price,Negative
999, 5.0 out of 5 stars, very happy with my purchase,Positive
999, 5.0 out of 5 stars, smart light value for money,Positive
999, 5.0 out of 5 stars, order a size larger than your usual,Negative
999, 4.0 out of 5 stars, good,Negative
999, 5.0 out of 5 stars, superb,Positive
999, 5.0 out of 5 stars, best buy,Positive
1000,4.0 out of 5 stars,check double check size before placing order  recommend,Positive
1000, 1.0 out of 5 stars, waste of money,Positive
1000, 3.0 out of 5 stars, good but the cloth should be of nice quality,Positive
1000, 5.0 out of 5 stars, comfortable shoes value for money  quality,Negative
1000, 5.0 out of 5 stars, awsome,Positive
1000, 5.0 out of 5 stars, comfortable,Negative
1000, 5.0 out of 5 stars, very comfortable,Negative
1000, 4.0 out of 5 stars, a little expensive but nice,Positive
1000, 4.0 out of 5 stars, very good product,Negative
1000, 4.0 out of 5 stars, order  large size than usual,Positive
1001,5.0 out of 5 stars,nice heels,Negative
1001, 5.0 out of 5 stars, happy,Negative
1001, 5.0 out of 5 stars, i am in love with this product,Positive
1001, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,Negative
1001, 5.0 out of 5 stars, awesome quality,Positive
1001, 5.0 out of 5 stars, suberb qwality,Positive
